출구본부명,출구지사명,출구영업소코드,출구영업소명,처리일자,처리일시분초,TCS차종구분코드,TCS차종구분명,근무일자,근무번호,확인순번,TCS본부명,지사명,영업소코드,영업소명,발급일시,발급시분초
수도권본부,수원,101,서울,20210606,142321,1,1종,20210606,3803,60,대전충남본부,대전,152,유성,20210606,122300
수도권본부,수원,101,서울,20210606,143554,1,1종,20210606,3803,98,대전충남본부,대전,115,대전,20210606,124700
수도권본부,수원,101,서울,20210606,143606,1,1종,20210606,3803,99,대전충남본부,대전,113,신탄진,20210606,122900
수도권본부,수원,101,서울,20210606,154214,6,6종,20210606,3803,122,대전충남본부,대전,152,유성,20210606,132600
수도권본부,수원,101,서울,20210606,161736,1,1종,20210606,3803,217,대전충남본부,대전,115,대전,20210606,140600
수도권본부,수원,101,서울,20210606,161901,1,1종,20210606,3803,223,대전충남본부,대전,151,북대전,20210606,125900
수도권본부,수원,101,서울,20210606,170657,1,1종,20210606,3803,371,대전충남본부,대전,115,대전,20210606,144000
수도권본부,수원,101,서울,20210606,170824,1,1종,20210606,3803,374,대전충남본부,대전,152,유성,20210606,144000
수도권본부,수원,101,서울,20210606,173623,6,6종,20210606,3803,446,대전충남본부,대전,115,대전,20210606,145600
수도권본부,수원,101,서울,20210606,181648,1,1종,20210606,3803,558,대전충남본부,대전,115,대전,20210606,154100
수도권본부,수원,101,서울,20210606,181920,1,1종,20210606,3803,567,대전충남본부,대전,115,대전,20210606,152500
수도권본부,수원,101,서울,20210606,182310,1,1종,20210606,3803,580,대전충남본부,대전,113,신탄진,20210606,155300
수도권본부,수원,101,서울,20210606,182903,1,1종,20210606,3803,595,대전충남본부,대전,115,대전,20210606,170600
수도권본부,수원,101,서울,20210606,183217,1,1종,20210606,3803,604,대전충남본부,대전,152,유성,20210606,153500
수도권본부,수원,101,서울,20210606,183306,1,1종,20210606,3803,606,대전충남본부,대전,113,신탄진,20210606,175000
수도권본부,수원,101,서울,20210606,183732,1,1종,20210606,3803,616,대전충남본부,대전,113,신탄진,20210606,153700
수도권본부,수원,101,서울,20210606,185529,1,1종,20210606,3803,668,대전충남본부,대전,115,대전,20210606,161800
수도권본부,수원,101,서울,20210606,190724,1,1종,20210606,3803,702,대전충남본부,대전,152,유성,20210606,163500
수도권본부,수원,101,서울,20210606,191537,1,1종,20210606,3803,727,대전충남본부,대전,151,북대전,20210606,164900
수도권본부,수원,101,서울,20210606,193027,1,1종,20210606,3803,767,대전충남본부,대전,115,대전,20210606,150000
수도권본부,수원,101,서울,20210606,193934,1,1종,20210606,3803,795,대전충남본부,대전,115,대전,20210606,172000
수도권본부,수원,101,서울,20210606,194935,1,1종,20210606,3803,820,대전충남본부,대전,151,북대전,20210606,165900
부산경남본부,창원,245,장유,20210606,220629,1,1종,20210606,3504,8,대전충남본부,대전,152,유성,20210606,194801
부산경남본부,창원,245,장유,20210606,231545,1,1종,20210606,3504,60,대전충남본부,대전,152,유성,20210606,202200
수도권본부,수원,101,서울,20210606,195847,6,6종,20210606,3803,844,대전충남본부,대전,115,대전,20210606,175700
수도권본부,수원,101,서울,20210606,201751,1,1종,20210606,3803,876,대전충남본부,대전,113,신탄진,20210606,173200
수도권본부,수원,101,서울,20210606,203323,6,6종,20210606,3803,925,대전충남본부,대전,151,북대전,20210606,190600
수도권본부,수원,101,서울,20210606,203520,6,6종,20210606,3803,931,대전충남본부,대전,113,신탄진,20210606,190100
수도권본부,수원,101,서울,20210606,205309,1,1종,20210606,3803,971,대전충남본부,대전,151,북대전,20210606,185400
수도권본부,수원,101,서울,20210606,211349,1,1종,20210606,3803,1038,대전충남본부,대전,115,대전,20210606,193300
수도권본부,수원,101,서울,20210606,83403,1,1종,20210606,3902,277,대전충남본부,대전,151,북대전,20210606,71500
수도권본부,수원,101,서울,20210606,85343,1,1종,20210606,3902,326,대전충남본부,대전,152,유성,20210606,71800
수도권본부,수원,101,서울,20210606,85444,1,1종,20210606,3902,328,대전충남본부,대전,151,북대전,20210606,72000
수도권본부,수원,101,서울,20210606,93714,1,1종,20210606,3902,452,대전충남본부,대전,113,신탄진,20210606,75900
수도권본부,수원,101,서울,20210606,93846,1,1종,20210606,3902,457,대전충남본부,대전,115,대전,20210606,75400
수도권본부,수원,101,서울,20210606,94728,1,1종,20210606,3902,480,대전충남본부,대전,115,대전,20210606,75400
수도권본부,수원,101,서울,20210606,102053,1,1종,20210606,3902,580,대전충남본부,대전,152,유성,20210606,90000
수도권본부,수원,101,서울,20210606,102630,1,1종,20210606,3902,597,대전충남본부,대전,152,유성,20210606,84300
수도권본부,수원,101,서울,20210606,103803,1,1종,20210606,3902,632,대전충남본부,대전,115,대전,20210606,84515
수도권본부,수원,101,서울,20210606,104621,1,1종,20210606,3902,656,대전충남본부,대전,151,북대전,20210606,91800
수도권본부,수원,101,서울,20210606,110914,1,1종,20210606,3902,726,대전충남본부,대전,152,유성,20210606,93500
수도권본부,수원,101,서울,20210606,111053,1,1종,20210606,3902,734,대전충남본부,대전,113,신탄진,20210606,93300
수도권본부,수원,101,서울,20210606,111615,1,1종,20210606,3902,752,대전충남본부,대전,113,신탄진,20210606,95300
수도권본부,수원,101,서울,20210606,111822,1,1종,20210606,3902,756,대전충남본부,대전,115,대전,20210606,94800
수도권본부,수원,101,서울,20210606,113605,1,1종,20210606,3902,816,대전충남본부,대전,115,대전,20210606,93800
수도권본부,수원,101,서울,20210606,113738,1,1종,20210606,3902,820,대전충남본부,대전,151,북대전,20210606,101800
수도권본부,수원,101,서울,20210606,115255,1,1종,20210606,3902,864,대전충남본부,대전,151,북대전,20210606,101100
수도권본부,수원,101,서울,20210606,115739,1,1종,20210606,3902,877,대전충남본부,대전,152,유성,20210606,102600
수도권본부,수원,101,서울,20210606,120702,1,1종,20210606,3902,908,대전충남본부,대전,115,대전,20210606,104100
수도권본부,수원,101,서울,20210606,121028,1,1종,20210606,3902,914,대전충남본부,대전,152,유성,20210606,100300
수도권본부,수원,101,서울,20210606,121040,1,1종,20210606,3902,915,대전충남본부,대전,115,대전,20210606,103500
수도권본부,수원,101,서울,20210606,121356,1,1종,20210606,3902,925,대전충남본부,대전,152,유성,20210606,104800
수도권본부,수원,101,서울,20210606,121521,1,1종,20210606,3902,929,대전충남본부,대전,152,유성,20210606,102800
수도권본부,수원,101,서울,20210606,122717,1,1종,20210606,3902,971,대전충남본부,대전,152,유성,20210606,104700
수도권본부,수원,101,서울,20210606,123235,1,1종,20210606,3902,987,대전충남본부,대전,152,유성,20210606,104400
수도권본부,수원,101,서울,20210606,123518,1,1종,20210606,3902,997,대전충남본부,대전,113,신탄진,20210606,101900
수도권본부,수원,101,서울,20210606,124246,1,1종,20210606,3902,1024,대전충남본부,대전,115,대전,20210606,104700
수도권본부,수원,101,서울,20210606,130620,1,1종,20210606,3902,1081,대전충남본부,대전,151,북대전,20210606,111200
수도권본부,수원,101,서울,20210606,131452,1,1종,20210606,3902,1105,대전충남본부,대전,151,북대전,20210606,110600
수도권본부,수원,101,서울,20210606,133618,1,1종,20210606,3902,1165,대전충남본부,대전,115,대전,20210606,113700
수도권본부,수원,101,서울,20210606,140648,1,1종,20210606,3903,6,대전충남본부,대전,115,대전,20210606,122100
수도권본부,수원,101,서울,20210606,141337,1,1종,20210606,3903,22,대전충남본부,대전,115,대전,20210606,123400
수도권본부,수원,101,서울,20210606,84402,1,1종,20210606,4003,212,대전충남본부,대전,113,신탄진,20210606,71000
수도권본부,수원,101,서울,20210606,84642,1,1종,20210606,4003,219,대전충남본부,대전,115,대전,20210606,70900
수도권본부,수원,101,서울,20210606,90106,1,1종,20210606,4003,265,대전충남본부,대전,152,유성,20210606,80000
수도권본부,수원,101,서울,20210606,90959,1,1종,20210606,4003,298,대전충남본부,대전,113,신탄진,20210606,74200
수도권본부,수원,101,서울,20210606,91016,1,1종,20210606,4003,299,대전충남본부,대전,151,북대전,20210606,75000
수도권본부,수원,101,서울,20210606,91341,1,1종,20210606,4003,311,대전충남본부,대전,115,대전,20210606,73700
수도권본부,수원,101,서울,20210606,92600,1,1종,20210606,4003,346,대전충남본부,대전,115,대전,20210606,80200
수도권본부,수원,101,서울,20210606,93150,1,1종,20210606,4003,365,대전충남본부,대전,152,유성,20210606,75300
수도권본부,수원,101,서울,20210606,93401,1,1종,20210606,4003,369,대전충남본부,대전,152,유성,20210606,75800
강원본부,양양,510,양양,20210606,165353,1,1종,20210606,3303,144,대전충남본부,대전,115,대전,20210606,132300
수도권본부,수원,101,서울,20210606,94704,1,1종,20210606,4003,403,대전충남본부,대전,113,신탄진,20210606,80000
수도권본부,수원,101,서울,20210606,95020,1,1종,20210606,4003,409,대전충남본부,대전,152,유성,20210606,75700
수도권본부,수원,101,서울,20210606,100406,1,1종,20210606,4003,444,대전충남본부,대전,115,대전,20210606,82600
수도권본부,수원,101,서울,20210606,100837,1,1종,20210606,4003,454,대전충남본부,대전,151,북대전,20210606,82500
부산경남본부,창원,245,장유,20210606,163134,1,1종,20210606,4603,273,대전충남본부,대전,115,대전,20210606,124600
부산경남본부,창원,245,장유,20210606,212830,1,1종,20210606,4603,782,대전충남본부,대전,152,유성,20210606,185400
수도권본부,수원,106,오산,20210606,73310,1,1종,20210606,3302,37,대전충남본부,대전,113,신탄진,20210606,41300
수도권본부,수원,106,오산,20210606,94149,1,1종,20210606,3302,105,대전충남본부,대전,113,신탄진,20210606,80900
수도권본부,수원,106,오산,20210606,94530,1,1종,20210606,3302,110,대전충남본부,대전,152,유성,20210606,83500
수도권본부,수원,106,오산,20210606,94926,1,1종,20210606,3302,116,대전충남본부,대전,151,북대전,20210606,84600
수도권본부,수원,106,오산,20210606,100619,1,1종,20210606,3302,131,대전충남본부,대전,152,유성,20210606,85400
수도권본부,수원,106,오산,20210606,102413,1,1종,20210606,3302,151,대전충남본부,대전,152,유성,20210606,81400
수도권본부,수원,106,오산,20210606,103022,3,3종,20210606,3302,157,대전충남본부,대전,113,신탄진,20210606,92200
수도권본부,수원,106,오산,20210606,113301,1,1종,20210606,3302,231,대전충남본부,대전,115,대전,20210606,102600
수도권본부,수원,106,오산,20210606,113401,1,1종,20210606,3302,234,대전충남본부,대전,115,대전,20210606,102700
전북본부,보령,511,무창포,20210606,12908,1,1종,20210606,3301,15,대전충남본부,대전,115,대전,20210606,2000
수도권본부,수원,106,오산,20210606,122414,1,1종,20210606,3302,289,대전충남본부,대전,151,북대전,20210606,111700
수도권본부,수원,106,오산,20210606,124939,1,1종,20210606,3302,321,대전충남본부,대전,113,신탄진,20210606,101200
수도권본부,수원,106,오산,20210606,125336,1,1종,20210606,3302,329,대전충남본부,대전,113,신탄진,20210606,113400
수도권본부,수원,106,오산,20210606,130850,1,1종,20210606,3302,352,대전충남본부,대전,115,대전,20210606,115700
수도권본부,수원,106,오산,20210606,134119,6,6종,20210606,3302,392,대전충남본부,대전,115,대전,20210606,122700
수도권본부,수원,106,오산,20210606,144543,1,1종,20210606,3303,54,대전충남본부,대전,152,유성,20210606,131430
수도권본부,수원,106,오산,20210606,145143,1,1종,20210606,3303,57,대전충남본부,대전,115,대전,20210606,124700
수도권본부,수원,106,오산,20210606,85648,1,1종,20210606,3502,179,대전충남본부,대전,152,유성,20210606,74800
수도권본부,수원,106,오산,20210606,104151,1,1종,20210606,3502,271,대전충남본부,대전,152,유성,20210606,92900
전북본부,보령,511,무창포,20210606,103418,1,1종,20210606,3302,64,대전충남본부,대전,115,대전,20210606,84200
전북본부,보령,511,무창포,20210606,104330,1,1종,20210606,3302,69,대전충남본부,대전,115,대전,20210606,90400
전북본부,보령,511,무창포,20210606,105633,1,1종,20210606,3302,77,대전충남본부,대전,152,유성,20210606,93300
전북본부,보령,511,무창포,20210606,110944,1,1종,20210606,3302,83,대전충남본부,대전,152,유성,20210606,91700
전북본부,보령,511,무창포,20210606,112843,1,1종,20210606,3302,108,대전충남본부,대전,151,북대전,20210606,102200
전북본부,보령,511,무창포,20210606,113450,1,1종,20210606,3302,117,대전충남본부,대전,115,대전,20210606,102000
전북본부,보령,511,무창포,20210606,113550,6,6종,20210606,3302,119,대전충남본부,대전,152,유성,20210606,101100
전북본부,보령,511,무창포,20210606,120445,1,1종,20210606,3302,138,대전충남본부,대전,115,대전,20210606,103300
전북본부,보령,511,무창포,20210606,122712,1,1종,20210606,3302,164,대전충남본부,대전,152,유성,20210606,110500
전북본부,보령,511,무창포,20210606,124245,1,1종,20210606,3302,179,대전충남본부,대전,115,대전,20210606,110600
전북본부,보령,511,무창포,20210606,124751,1,1종,20210606,3302,187,대전충남본부,대전,151,북대전,20210606,111536
수도권본부,수원,106,오산,20210606,120214,1,1종,20210606,3502,402,대전충남본부,대전,151,북대전,20210606,105200
수도권본부,수원,106,오산,20210606,120434,6,6종,20210606,3502,406,대전충남본부,대전,115,대전,20210606,104000
수도권본부,수원,106,오산,20210606,120940,1,1종,20210606,3502,421,대전충남본부,대전,115,대전,20210606,110400
대전충남본부,대전,115,대전,20210606,150634,1,1종,20210606,3503,151,대전충남본부,대전,112,남청주,20210606,145200
대전충남본부,대전,115,대전,20210606,150755,1,1종,20210606,3503,154,대전충남본부,대전,152,유성,20210606,145300
대전충남본부,대전,115,대전,20210606,150921,1,1종,20210606,3503,158,대전충남본부,대전,112,남청주,20210606,145400
대전충남본부,대전,115,대전,20210606,150936,1,1종,20210606,3503,159,대전충남본부,대전,112,남청주,20210606,145400
대전충남본부,대전,115,대전,20210606,151956,1,1종,20210606,3503,176,대전충남본부,대전,151,북대전,20210606,151100
대전충남본부,대전,115,대전,20210606,152310,1,1종,20210606,3503,182,대전충남본부,대전,152,유성,20210606,150700
대전충남본부,대전,115,대전,20210606,152421,1,1종,20210606,3503,187,대전충남본부,대전,112,남청주,20210606,150900
대전충남본부,대전,115,대전,20210606,152641,1,1종,20210606,3503,191,대전충남본부,대전,152,유성,20210606,151100
대전충남본부,대전,115,대전,20210606,152931,1,1종,20210606,3503,195,대전충남본부,대전,112,남청주,20210606,151300
대전충남본부,대전,115,대전,20210606,153100,1,1종,20210606,3503,197,대전충남본부,대전,112,남청주,20210606,145700
대전충남본부,대전,115,대전,20210606,153415,6,6종,20210606,3503,204,대전충남본부,대전,152,유성,20210606,151700
대전충남본부,대전,115,대전,20210606,153444,1,1종,20210606,3503,206,대전충남본부,대전,112,남청주,20210606,152000
대전충남본부,대전,115,대전,20210606,153522,1,1종,20210606,3503,208,대전충남본부,대전,151,북대전,20210606,152600
대전충남본부,대전,115,대전,20210606,153634,1,1종,20210606,3503,212,대전충남본부,대전,113,신탄진,20210606,152700
대전충남본부,대전,115,대전,20210606,153957,1,1종,20210606,3503,218,대전충남본부,대전,152,유성,20210606,152400
대전충남본부,대전,115,대전,20210606,154341,1,1종,20210606,3503,225,대전충남본부,대전,112,남청주,20210606,152800
대전충남본부,대전,115,대전,20210606,155051,1,1종,20210606,3503,242,대전충남본부,대전,112,남청주,20210606,153600
대전충남본부,대전,115,대전,20210606,155259,1,1종,20210606,3503,247,대전충남본부,대전,115,대전,20210606,140800
대전충남본부,대전,115,대전,20210606,155332,6,6종,20210606,3503,249,대전충남본부,대전,112,남청주,20210606,153633
대전충남본부,대전,115,대전,20210606,155902,1,1종,20210606,3503,261,대전충남본부,대전,112,남청주,20210606,154400
대전충남본부,대전,115,대전,20210606,161222,1,1종,20210606,3503,282,대전충남본부,대전,112,남청주,20210606,155700
대전충남본부,대전,115,대전,20210606,161319,1,1종,20210606,3503,285,대전충남본부,대전,151,북대전,20210606,160400
대전충남본부,대전,115,대전,20210606,161529,6,6종,20210606,3503,290,대전충남본부,대전,152,유성,20210606,155700
대전충남본부,대전,115,대전,20210606,161752,6,6종,20210606,3503,294,대전충남본부,대전,112,남청주,20210606,160100
대전충남본부,대전,115,대전,20210606,163020,1,1종,20210606,3503,317,대전충남본부,대전,112,남청주,20210606,161600
대전충남본부,대전,115,대전,20210606,163413,1,1종,20210606,3503,329,대전충남본부,대전,112,남청주,20210606,161900
대전충남본부,대전,115,대전,20210606,164758,1,1종,20210606,3503,360,대전충남본부,대전,151,북대전,20210606,163900
대전충남본부,대전,115,대전,20210606,165201,1,1종,20210606,3503,370,대전충남본부,대전,112,남청주,20210606,163600
대전충남본부,대전,115,대전,20210606,165358,1,1종,20210606,3503,377,대전충남본부,대전,112,남청주,20210606,163900
대전충남본부,대전,115,대전,20210606,170023,1,1종,20210606,3503,392,대전충남본부,대전,152,유성,20210606,164100
대전충남본부,대전,115,대전,20210606,170035,1,1종,20210606,3503,393,대전충남본부,대전,151,북대전,20210606,165200
대전충남본부,대전,115,대전,20210606,170244,1,1종,20210606,3503,397,대전충남본부,대전,152,유성,20210606,164400
대전충남본부,대전,115,대전,20210606,170327,1,1종,20210606,3503,398,대전충남본부,대전,112,남청주,20210606,164700
대전충남본부,대전,115,대전,20210606,170518,1,1종,20210606,3503,401,대전충남본부,대전,112,남청주,20210606,164850
대전충남본부,대전,115,대전,20210606,170635,1,1종,20210606,3503,403,대전충남본부,대전,112,남청주,20210606,165000
대전충남본부,대전,115,대전,20210606,170703,1,1종,20210606,3503,404,대전충남본부,대전,151,북대전,20210606,165800
대전충남본부,대전,115,대전,20210606,171125,1,1종,20210606,3503,411,대전충남본부,대전,151,북대전,20210606,170400
대전충남본부,대전,115,대전,20210606,171140,1,1종,20210606,3503,412,대전충남본부,대전,151,북대전,20210606,170300
대전충남본부,영동,119,판암,20210606,171954,1,1종,20210606,3403,340,대전충남본부,대전,113,신탄진,20210606,170000
대전충남본부,영동,119,판암,20210606,172020,1,1종,20210606,3403,341,대전충남본부,대전,112,남청주,20210606,170200
대전충남본부,영동,119,판암,20210606,172405,1,1종,20210606,3403,348,대전충남본부,대전,151,북대전,20210606,171124
대전충남본부,영동,119,판암,20210606,172450,6,6종,20210606,3403,350,대전충남본부,대전,152,유성,20210606,170000
대전충남본부,영동,119,판암,20210606,172614,1,1종,20210606,3403,356,대전충남본부,대전,112,남청주,20210606,170600
대전충남본부,영동,119,판암,20210606,172707,1,1종,20210606,3403,357,대전충남본부,대전,112,남청주,20210606,170900
대전충남본부,영동,119,판암,20210606,172934,1,1종,20210606,3403,362,대전충남본부,대전,152,유성,20210606,170900
대전충남본부,영동,119,판암,20210606,173811,1,1종,20210606,3403,386,대전충남본부,대전,112,남청주,20210606,171700
대전충남본부,영동,119,판암,20210606,173851,1,1종,20210606,3403,388,대전충남본부,대전,113,신탄진,20210606,172811
대전충남본부,영동,119,판암,20210606,174351,1,1종,20210606,3403,398,대전충남본부,대전,151,북대전,20210606,173100
대전충남본부,영동,119,판암,20210606,174501,1,1종,20210606,3403,401,대전충남본부,대전,112,남청주,20210606,172300
대전충남본부,영동,119,판암,20210606,174905,1,1종,20210606,3403,408,대전충남본부,대전,112,남청주,20210606,172400
대전충남본부,영동,119,판암,20210606,175610,1,1종,20210606,3403,427,대전충남본부,대전,115,대전,20210606,164100
대전충남본부,영동,119,판암,20210606,175626,1,1종,20210606,3403,428,대전충남본부,대전,152,유성,20210606,173500
대전충남본부,영동,119,판암,20210606,180400,1,1종,20210606,3403,443,대전충남본부,대전,113,신탄진,20210606,184000
대전충남본부,영동,119,판암,20210606,182433,1,1종,20210606,3403,481,대전충남본부,대전,152,유성,20210606,180600
대전충남본부,영동,119,판암,20210606,182724,1,1종,20210606,3403,485,대전충남본부,대전,115,대전,20210606,182000
대전충남본부,영동,119,판암,20210606,183009,1,1종,20210606,3403,490,대전충남본부,대전,113,신탄진,20210606,181800
대전충남본부,영동,119,판암,20210606,184302,1,1종,20210606,3403,520,대전충남본부,대전,151,북대전,20210606,183100
대전충남본부,영동,119,판암,20210606,184315,1,1종,20210606,3403,521,대전충남본부,대전,152,유성,20210606,182600
대전충남본부,영동,119,판암,20210606,184358,1,1종,20210606,3403,522,대전충남본부,대전,112,남청주,20210606,182400
대전충남본부,영동,119,판암,20210606,184835,1,1종,20210606,3403,528,대전충남본부,대전,151,북대전,20210606,183700
부산경남본부,고성,513,고성,20210606,103708,1,1종,20210606,3402,277,대전충남본부,대전,115,대전,20210606,81500
대전충남본부,영동,119,판암,20210606,185803,6,6종,20210606,3403,556,대전충남본부,대전,115,대전,20210606,185000
대전충남본부,영동,119,판암,20210606,185857,1,1종,20210606,3403,558,대전충남본부,대전,152,유성,20210606,183500
대전충남본부,영동,119,판암,20210606,190503,1,1종,20210606,3403,567,대전충남본부,대전,152,유성,20210606,184820
대전충남본부,영동,119,판암,20210606,190857,1,1종,20210606,3403,579,대전충남본부,대전,112,남청주,20210606,184700
대전충남본부,영동,119,판암,20210606,191756,1,1종,20210606,3403,592,대전충남본부,대전,151,북대전,20210606,190600
대전충남본부,영동,119,판암,20210606,191918,1,1종,20210606,3403,597,대전충남본부,대전,113,신탄진,20210606,190700
대전충남본부,영동,119,판암,20210606,195716,1,1종,20210606,3403,618,대전충남본부,대전,113,신탄진,20210606,193000
대전충남본부,영동,119,판암,20210606,195745,1,1종,20210606,3403,619,대전충남본부,대전,115,대전,20210606,195000
대전충남본부,영동,119,판암,20210606,201131,1,1종,20210606,3403,643,대전충남본부,대전,152,유성,20210606,195200
대전충남본부,영동,119,판암,20210606,201328,1,1종,20210606,3403,647,대전충남본부,대전,151,북대전,20210606,200200
대전충남본부,영동,119,판암,20210606,201435,1,1종,20210606,3403,649,대전충남본부,대전,113,신탄진,20210606,200000
대전충남본부,영동,119,판암,20210606,201529,1,1종,20210606,3403,651,대전충남본부,대전,151,북대전,20210606,200000
대전충남본부,영동,119,판암,20210606,201752,1,1종,20210606,3403,655,대전충남본부,대전,112,남청주,20210606,195900
대전충남본부,영동,119,판암,20210606,201908,1,1종,20210606,3403,658,대전충남본부,대전,115,대전,20210606,201100
대전충남본부,영동,119,판암,20210606,203105,6,6종,20210606,3403,674,대전충남본부,대전,151,북대전,20210606,201700
대전충남본부,영동,119,판암,20210606,203946,1,1종,20210606,3403,687,대전충남본부,대전,152,유성,20210606,201700
대전충남본부,영동,119,판암,20210606,210319,1,1종,20210606,3403,709,대전충남본부,대전,152,유성,20210606,204200
대전충남본부,영동,119,판암,20210606,211603,1,1종,20210606,3403,725,대전충남본부,대전,113,신탄진,20210606,210000
대전충남본부,영동,119,판암,20210606,211617,1,1종,20210606,3403,726,대전충남본부,대전,115,대전,20210606,210900
대전충남본부,영동,119,판암,20210606,33454,1,1종,20210606,3501,2,대전충남본부,대전,151,북대전,20210606,32600
대전충남본부,영동,119,판암,20210606,41616,1,1종,20210606,3501,7,대전충남본부,대전,152,유성,20210606,35600
대전충남본부,영동,119,판암,20210606,62326,1,1종,20210606,3501,24,대전충남본부,대전,152,유성,20210606,60300
대전충남본부,영동,119,판암,20210606,85958,1,1종,20210606,3502,3,대전충남본부,대전,112,남청주,20210606,84200
대전충남본부,영동,119,판암,20210606,90151,1,1종,20210606,3502,7,대전충남본부,대전,152,유성,20210606,84300
대전충남본부,영동,119,판암,20210606,90204,1,1종,20210606,3502,8,대전충남본부,대전,151,북대전,20210606,84900
대전충남본부,영동,119,판암,20210606,90649,1,1종,20210606,3502,15,대전충남본부,대전,152,유성,20210606,84800
대전충남본부,영동,119,판암,20210606,90854,6,6종,20210606,3502,16,대전충남본부,대전,113,신탄진,20210606,85800
대전충남본부,영동,119,판암,20210606,91602,1,1종,20210606,3502,21,대전충남본부,대전,112,남청주,20210606,85700
대전충남본부,영동,119,판암,20210606,91826,6,6종,20210606,3502,24,대전충남본부,대전,151,북대전,20210606,90700
대전충남본부,영동,119,판암,20210606,91951,1,1종,20210606,3502,25,대전충남본부,대전,152,유성,20210606,90000
대전충남본부,영동,119,판암,20210606,92400,6,6종,20210606,3502,29,대전충남본부,대전,112,남청주,20210606,90500
대전충남본부,영동,119,판암,20210606,92424,1,1종,20210606,3502,31,대전충남본부,대전,113,신탄진,20210606,91300
대전충남본부,영동,119,판암,20210606,93227,1,1종,20210606,3502,41,대전충남본부,대전,152,유성,20210606,91200
대전충남본부,영동,119,판암,20210606,110617,1,1종,20210606,3502,49,대전충남본부,대전,113,신탄진,20210606,105200
대전충남본부,영동,119,판암,20210606,110632,6,6종,20210606,3502,50,대전충남본부,대전,115,대전,20210606,94100
대전충남본부,영동,119,판암,20210606,110744,1,1종,20210606,3502,51,대전충남본부,대전,152,유성,20210606,104500
대전충남본부,영동,119,판암,20210606,111253,1,1종,20210606,3502,60,대전충남본부,대전,152,유성,20210606,105400
대전충남본부,영동,119,판암,20210606,111810,1,1종,20210606,3502,67,대전충남본부,대전,112,남청주,20210606,105600
대전충남본부,영동,119,판암,20210606,111913,1,1종,20210606,3502,69,대전충남본부,대전,152,유성,20210606,110000
대전충남본부,영동,119,판암,20210606,112349,1,1종,20210606,3502,76,대전충남본부,대전,152,유성,20210606,110400
대전충남본부,영동,119,판암,20210606,112635,1,1종,20210606,3502,84,대전충남본부,대전,152,유성,20210606,110200
대전충남본부,영동,119,판암,20210606,113054,1,1종,20210606,3502,88,대전충남본부,대전,151,북대전,20210606,111700
대전충남본부,영동,119,판암,20210606,113136,6,6종,20210606,3502,90,대전충남본부,대전,152,유성,20210606,110900
대전충남본부,영동,119,판암,20210606,113406,1,1종,20210606,3502,93,대전충남본부,대전,112,남청주,20210606,111300
대전충남본부,영동,119,판암,20210606,113508,1,1종,20210606,3502,94,대전충남본부,대전,152,유성,20210606,111100
대전충남본부,영동,119,판암,20210606,113623,1,1종,20210606,3502,98,대전충남본부,대전,151,북대전,20210606,112200
대전충남본부,영동,119,판암,20210606,135922,1,1종,20210606,3502,100,대전충남본부,대전,113,신탄진,20210606,134500
대전충남본부,영동,119,판암,20210606,145614,1,1종,20210606,3503,3,대전충남본부,대전,113,신탄진,20210606,144100
대전충남본부,영동,119,판암,20210606,145637,1,1종,20210606,3503,4,대전충남본부,대전,152,유성,20210606,143700
대전충남본부,영동,119,판암,20210606,145851,1,1종,20210606,3503,8,대전충남본부,대전,112,남청주,20210606,143837
대전충남본부,영동,119,판암,20210606,151007,1,1종,20210606,3503,39,대전충남본부,대전,112,남청주,20210606,144600
대전충남본부,영동,119,판암,20210606,151020,1,1종,20210606,3503,40,대전충남본부,대전,112,남청주,20210606,145100
대전충남본부,영동,119,판암,20210606,162920,1,1종,20210606,3503,63,대전충남본부,대전,152,유성,20210606,161200
대전충남본부,영동,119,판암,20210606,163150,1,1종,20210606,3503,68,대전충남본부,대전,112,남청주,20210606,161000
대전충남본부,영동,119,판암,20210606,163633,1,1종,20210606,3503,79,대전충남본부,대전,112,남청주,20210606,161800
대전충남본부,영동,119,판암,20210606,164250,1,1종,20210606,3503,89,대전충남본부,대전,113,신탄진,20210606,162600
대전충남본부,영동,119,판암,20210606,164409,1,1종,20210606,3503,92,대전충남본부,대전,151,북대전,20210606,162900
대전충남본부,영동,119,판암,20210606,165254,1,1종,20210606,3503,111,대전충남본부,대전,152,유성,20210606,160000
대전충남본부,영동,119,판암,20210606,165831,6,6종,20210606,3503,119,대전충남본부,대전,152,유성,20210606,163300
대전충남본부,영동,119,판암,20210606,172321,1,1종,20210606,3503,138,대전충남본부,대전,112,남청주,20210606,170300
대전충남본부,영동,119,판암,20210606,173321,1,1종,20210606,3503,147,대전충남본부,대전,152,유성,20210606,171200
대전충남본부,영동,119,판암,20210606,174000,1,1종,20210606,3503,154,대전충남본부,대전,152,유성,20210606,172000
대전충남본부,영동,119,판암,20210606,174206,1,1종,20210606,3503,155,대전충남본부,대전,112,남청주,20210606,171200
대전충남본부,영동,119,판암,20210606,180318,1,1종,20210606,3503,165,대전충남본부,대전,112,남청주,20210606,173800
대전충남본부,영동,119,판암,20210606,180346,1,1종,20210606,3503,166,대전충남본부,대전,152,유성,20210606,174400
대전충남본부,영동,119,판암,20210606,180544,1,1종,20210606,3503,169,대전충남본부,대전,152,유성,20210606,174700
